episode,difficulty,reward,solver_score,solver_success,path_length,loss_avg,empty,wall,lava,treasure,enemy,loss_list
1700,2,1177.6353717809698,110,1,10,6.647647586862246,12,378,0,3,5,"[14.854774475097656, 1.27493417263031, 1.99375319480896, 2.0440917015075684, 2.4427003860473633, 1.9328322410583496, 1.945806860923767, 12.562285423278809, 2.135920286178589, 48.49990463256836, 2.52059268951416, 1.7869024276733398, 56.795345306396484, 2.2014377117156982, 2.0058658123016357, 2.254861831665039, 1.9005489349365234, 1.229706883430481, 3.2344894409179688, 3.839357376098633, 2.694526433944702, 28.579696655273438, 2.052927017211914, 1.8559563159942627, 2.07830810546875, 2.3356423377990723, 2.2222514152526855, 2.1846418380737305, 14.876441955566406, 1.3650178909301758, 1.6309943199157715, 2.2143502235412598, 27.115699768066406, 2.8558168411254883, 14.240545272827148, 24.87261962890625, 1.9865138530731201, 2.0657968521118164, 1.7891993522644043, 2.422574043273926, 14.616838455200195, 2.1046676635742188, 2.463984727859497, 2.4680542945861816, 2.2060701847076416, 15.011069297790527, 2.8669638633728027, 29.496288299560547, 2.7618160247802734, 2.046104669570923, 1.58894681930542, 2.6099965572357178, 3.330833911895752, 15.364659309387207, 2.4183197021484375, 2.429375410079956, 4.1403656005859375, 2.400651454925537, 30.132537841796875, 1.6538591384887695, 2.216765880584717, 2.538297176361084, 3.0115413665771484, 2.380826950073242, 38.82277297973633, 25.965747833251953, 2.378185749053955, 25.808263778686523, 2.35433030128479, 2.665454387664795, 3.7143800258636475, 25.813325881958008, 2.0068578720092773, 3.06144118309021, 15.668889045715332, 2.977085828781128, 16.812854766845703, 2.407374620437622, 2.1211917400360107, 2.081166982650757, 1.8138097524642944, 2.1195333003997803, 16.77768325805664, 3.0491268634796143, 2.6652302742004395, 2.3947243690490723, 3.133371353149414, 2.332768440246582, 2.2942581176757812, 1.8666441440582275, 33.95810317993164, 2.6240601539611816, 1.8277459144592285, 13.702553749084473, 2.380131244659424, 2.7206802368164062, 2.0812461376190186, 3.222489833831787, 2.9054832458496094, 15.386764526367188, 2.4005367755889893, 16.498497009277344, 2.407134771347046, 2.007688522338867, 1.99436616897583, 14.438891410827637, 15.85866928100586, 2.4078919887542725, 1.6906933784484863, 1.9661895036697388, 2.2417988777160645, 2.632331371307373, 2.285531997680664, 2.722621440887451, 3.01702880859375, 2.0942046642303467, 2.557156562805176, 34.91149139404297, 2.795473098754883, 2.1066975593566895, 1.7244189977645874, 2.372004985809326, 2.976008892059326, 3.9326488971710205, 2.5926876068115234, 2.6420469284057617, 2.665558099746704, 3.383180618286133, 2.466290235519409, 1.9749356508255005, 1.9122716188430786, 1.4925013780593872, 15.058910369873047, 2.0722341537475586, 1.8921573162078857, 21.92139434814453, 2.1080751419067383, 2.308485507965088, 2.6153669357299805, 2.260932207107544, 2.266982078552246, 3.0437779426574707, 2.070931911468506, 3.6224493980407715, 33.41917037963867, 2.464540958404541, 1.7540589570999146, 14.10409164428711, 2.6875853538513184, 2.5581681728363037, 2.6852903366088867, 2.520745277404785, 2.163379669189453, 2.4273061752319336, 2.652123212814331, 34.348880767822266, 2.7558107376098633, 42.259029388427734, 1.7793303728103638, 12.421255111694336, 2.871100902557373, 1.7436059713363647, 1.8155556917190552, 2.480168104171753, 14.240983009338379, 2.453507423400879, 1.7112631797790527, 2.538682460784912, 54.55528259277344, 2.4946813583374023, 14.193044662475586, 1.4935979843139648, 2.780449867248535, 35.55061721801758, 2.7672119140625, 1.4688678979873657, 25.162202835083008, 1.4535367488861084, 2.9968502521514893, 2.247379779815674, 1.959972620010376, 2.2872462272644043, 1.7351816892623901, 34.467002868652344, 1.565094232559204, 1.7245073318481445, 2.184431552886963, 14.219154357910156, 1.7268967628479004, 13.183083534240723, 1.6537117958068848, 1.5791187286376953, 2.1544551849365234, 2.4542441368103027, 2.5247020721435547, 1.202396035194397, 1.918813943862915, 1.9273520708084106, 13.634536743164062, 1.528136134147644, 1.9089666604995728, 15.528779029846191, 2.415386199951172, 1.7670366764068604, 1.3474719524383545, 2.1021134853363037, 22.548049926757812, 1.9053783416748047, 2.4194724559783936, 13.417484283447266, 1.879751443862915, 2.5670175552368164, 3.9432568550109863, 2.922734498977661, 1.8158411979675293, 2.4361860752105713, 1.7139344215393066, 2.5428178310394287, 2.6077702045440674, 3.011129379272461, 1.8048981428146362, 25.6774959564209, 2.66402268409729, 2.171165943145752, 29.27985382080078, 2.622516393661499, 1.785335898399353, 1.508312463760376, 2.2552525997161865, 2.4872426986694336, 1.9679455757141113, 14.941473960876465, 1.9847787618637085, 2.164053201675415, 2.2650322914123535, 2.2014412879943848, 1.641664743423462, 2.232355833053589, 27.146982192993164, 2.5232608318328857, 1.8963353633880615, 1.7425469160079956, 2.075505018234253, 1.9372979402542114, 1.2553725242614746, 2.4857592582702637, 1.8973405361175537, 2.668163776397705, 1.5087099075317383, 2.2358062267303467, 1.6859681606292725, 15.198115348815918, 2.8171324729919434, 1.9111504554748535, 30.833627700805664, 1.6552224159240723, 2.8276920318603516, 2.592473030090332, 2.8900909423828125, 2.8355557918548584, 16.820945739746094, 2.1974055767059326, 26.468360900878906, 2.115976572036743, 2.0994858741760254, 2.6292977333068848, 2.303184986114502, 2.378575086593628, 2.0458149909973145, 2.519082546234131, 1.7800819873809814, 15.421180725097656, 2.521920919418335, 1.8816676139831543, 2.5062286853790283, 2.117784261703491, 2.3586018085479736, 2.1503610610961914, 1.9979801177978516, 2.3741564750671387, 18.07946014404297, 1.2724854946136475, 1.8448033332824707, 15.53835391998291, 1.7533516883850098, 2.4303500652313232, 14.399344444274902, 2.242647171020508, 1.965627908706665, 1.9493029117584229, 2.587524175643921, 2.6461851596832275, 1.470383644104004, 15.444007873535156, 2.367982864379883, 1.5118108987808228, 25.003551483154297, 1.9107297658920288, 1.2631311416625977, 2.0341086387634277, 25.23986053466797, 25.67535972595215, 2.5754036903381348, 1.8592991828918457, 1.7885823249816895, 2.0997138023376465, 2.7250847816467285, 2.149738311767578, 2.6897239685058594, 2.769650936126709, 22.111358642578125, 24.246755599975586, 3.0309672355651855, 1.4538339376449585, 2.1467061042785645, 12.978500366210938, 40.96791076660156, 2.3192381858825684, 2.5821332931518555, 2.268730401992798, 1.6891264915466309, 1.9176878929138184, 1.8968875408172607, 15.270689010620117, 1.951082468032837, 1.9884949922561646, 3.0880494117736816, 14.367405891418457, 28.682283401489258, 2.391115665435791, 1.977329134941101, 2.566366672515869, 1.59172785282135, 1.9437665939331055, 2.3302340507507324, 2.336651563644409, 2.7592854499816895, 2.5580267906188965, 1.7261745929718018, 2.395771026611328, 2.116140842437744, 2.617645502090454, 1.5110963582992554, 24.649824142456055, 2.1673851013183594, 1.155935287475586, 2.05871844291687, 2.165663957595825, 1.4562840461730957, 1.9304453134536743, 1.6976360082626343, 2.3601233959198, 1.6952908039093018, 2.2782485485076904, 2.1757192611694336, 1.9335546493530273, 3.1882131099700928, 2.308281898498535, 2.834052562713623, 2.3471169471740723, 15.37839412689209, 3.349602460861206, 2.3586058616638184, 3.0848755836486816, 2.539705753326416, 2.915597438812256, 1.8915009498596191, 34.95205307006836, 1.669384241104126, 3.164762020111084, 2.805637836456299, 2.6904821395874023, 2.1186835765838623, 2.7037367820739746, 17.833179473876953, 14.73523998260498, 2.633272886276245, 2.9605917930603027, 13.580791473388672, 2.7158851623535156, 1.504477858543396, 2.2180368900299072, 26.156482696533203, 3.5903592109680176, 2.6668553352355957, 2.064216375350952, 2.960899829864502, 25.027111053466797, 2.496342182159424, 2.0793676376342773, 3.349431037902832, 2.5084657669067383, 1.4682493209838867, 16.808809280395508, 3.4088244438171387, 3.1188931465148926, 1.962775468826294, 1.8223538398742676, 2.0205421447753906, 1.8210453987121582, 1.746500849723816, 2.300197124481201, 1.6960076093673706, 1.8874202966690063, 3.1442086696624756, 15.340145111083984, 2.068772792816162, 1.8711355924606323, 40.883060455322266, 2.1241250038146973, 1.887715458869934, 1.8228466510772705, 2.3697335720062256, 2.196059226989746, 2.9202399253845215, 1.9318333864212036, 2.561215877532959, 2.2801523208618164, 1.9505302906036377, 2.0258803367614746, 2.344465732574463, 1.8814116716384888, 1.1367881298065186, 2.5582029819488525, 1.915006160736084, 34.26378631591797, 1.8712990283966064, 2.3852717876434326, 2.1799843311309814, 2.1753203868865967, 2.566582441329956, 2.5485403537750244, 1.7957061529159546, 1.7513459920883179, 2.0587682723999023, 2.5153825283050537, 3.1253697872161865, 1.763617992401123, 2.3489394187927246, 1.8310216665267944, 14.604375839233398, 1.8744313716888428, 15.082780838012695, 26.715808868408203, 14.72021198272705, 2.440664052963257, 1.9170598983764648, 1.6652724742889404, 2.288519859313965, 2.1203055381774902, 1.4796319007873535, 2.7549266815185547, 1.8317371606826782, 1.733483076095581, 1.9184916019439697, 1.9652652740478516, 2.3063201904296875, 2.4466514587402344, 31.70763397216797, 2.6186423301696777, 2.9706053733825684, 2.137662410736084, 24.912227630615234, 1.8704993724822998, 15.92102336883545, 2.591184377670288, 1.7281765937805176, 2.4937527179718018, 2.1003470420837402, 27.907718658447266, 3.1449241638183594, 2.647390842437744, 14.791047096252441, 1.9967669248580933, 2.0318984985351562, 59.90350341796875, 1.9807720184326172, 1.6346720457077026, 1.7416151762008667, 2.1070189476013184, 2.0083577632904053, 2.301884174346924, 25.389291763305664, 2.1138157844543457, 24.408714294433594, 2.598273754119873, 12.886838912963867, 2.1358249187469482, 2.0720791816711426, 2.1459829807281494, 1.8890670537948608, 1.5337865352630615, 2.807616949081421, 2.629216194152832, 24.601993560791016, 2.3996269702911377, 2.187803268432617, 15.995742797851562, 2.212413787841797, 15.863265037536621, 2.532095193862915, 1.700958013534546, 2.3989036083221436, 3.221153736114502, 1.9897096157073975, 1.907331109046936, 1.6035723686218262, 2.9744534492492676, 2.976426839828491, 3.129262685775757, 2.3158552646636963, 45.56690216064453, 28.46038246154785, 16.194761276245117, 4.043269157409668, 1.6568045616149902, 2.146763563156128, 36.09822463989258, 3.0410497188568115, 3.0725505352020264, 2.577770233154297, 2.442843437194824, 2.8011868000030518, 2.5722455978393555, 2.7656404972076416, 2.5222887992858887, 3.1823837757110596, 45.647491455078125, 30.59955596923828, 3.1125972270965576, 28.24234390258789, 14.448650360107422, 15.558906555175781, 1.7983802556991577, 2.3350539207458496, 1.6655628681182861, 15.495370864868164, 2.9633395671844482, 2.339569091796875, 1.978339433670044, 24.621641159057617, 2.781566619873047, 1.6682190895080566, 1.53017258644104, 2.3363099098205566, 2.537529230117798, 1.8803939819335938, 12.242177963256836, 2.6563777923583984, 3.0013551712036133, 2.7322216033935547, 34.58772659301758, 2.73622465133667, 1.580052137374878, 1.6748778820037842, 1.570399522781372, 1.9666346311569214, 17.10451889038086, 1.4221553802490234, 2.332021713256836, 1.1352254152297974, 2.32138991355896, 2.001258134841919, 2.037930727005005, 14.070453643798828, 24.37055206298828, 2.479957103729248, 2.233668327331543, 2.4431960582733154, 1.7296068668365479, 2.9750146865844727, 2.5176892280578613, 13.12992000579834, 2.057772159576416, 2.320617437362671, 1.5111335515975952, 2.7932472229003906, 2.7098169326782227, 2.320222854614258, 2.290055513381958, 2.9350085258483887, 2.2193188667297363, 1.8156070709228516, 24.827701568603516, 26.0622615814209, 2.173929214477539, 14.731663703918457, 2.576197624206543, 28.09821891784668, 3.0697951316833496, 2.393584728240967, 24.160694122314453, 2.2670812606811523, 40.788246154785156, 3.019747018814087, 2.7143406867980957, 1.9594706296920776, 57.41468811035156, 3.1454386711120605, 25.213985443115234]"
1701,6,2516.472677599111,125,1,18,5.974035722613334,59,314,4,18,3,
1702,8,1622.26387757138,-20,0,6,6.025090139905612,90,290,2,8,8,
1703,8,3262.2907269684624,-20,0,33,6.712408571044604,86,289,9,10,4,
1704,1,2206.586208217085,100,1,4,6.255267575979233,5,392,0,1,0,
1705,2,1857.3937685443998,105,1,7,5.508984179695447,16,378,1,2,1,
1706,7,-816.3169620601527,-20,0,1,6.214694077571233,58,322,9,6,3,
1707,7,1830.8014042124767,-20,0,6,6.151013318300247,68,309,10,8,3,
1708,9,2955.1443846955804,-20,0,2,5.744932624499003,111,267,5,9,6,
1709,9,2053.199297826062,-20,0,29,5.888903910915057,107,261,9,14,7,
1710,8,3460.701582566276,100,1,23,6.22978834370772,91,298,4,2,3,
1711,4,1550.2238862037193,100,1,12,6.167137008309364,26,363,1,4,4,
1712,8,2649.7070100449455,100,1,19,6.099704949657123,84,287,16,4,7,
1713,8,-304.81862238362,-20,0,45,5.246651168266932,78,296,9,7,8,
1714,8,2965.8156534186655,-20,0,51,5.594560208717982,84,292,7,8,7,
1715,10,3244.2559892510303,105,1,22,6.142600611249605,152,222,12,6,6,
1716,1,1471.993902502843,100,1,3,5.990310178001722,6,391,0,1,0,
1717,6,2638.1413549581885,100,1,10,6.255550590554873,65,317,7,5,4,
1718,9,933.1349706424401,-20,0,6,5.848673892815908,108,267,9,7,7,
1719,10,-588.5947750113897,-20,0,32,5.079570259253184,151,220,14,7,6,
1720,7,-329.68122658248274,105,1,10,6.080624256928762,59,314,8,12,5,
1721,4,1923.465138151176,-20,0,4,5.234823959171772,26,362,4,5,1,
1722,1,1514.8822026031974,100,1,2,5.647642113963763,3,393,1,0,1,
1723,10,2704.356135956798,-20,0,20,5.963651107152303,148,219,15,12,4,
1724,9,2954.150387001723,-20,0,21,5.840215765436491,106,261,17,7,7,
1725,10,-194.24138784620854,-20,0,4,5.653481577634811,156,223,8,9,2,
1726,6,-727.5180246907373,-20,0,7,6.15686663111051,63,319,5,9,2,
1727,5,2612.582690606927,105,1,7,5.321297487417857,48,341,3,3,3,
1728,10,2503.7847890571898,100,1,23,5.964556771119436,152,228,9,3,6,
1729,6,1923.5442411893616,-20,0,3,5.750542972485224,65,323,5,3,2,
1730,9,321.2194722524052,-20,0,7,5.826624941031138,118,261,8,2,9,
1731,4,2196.7399296046474,105,1,12,5.271316965421041,24,368,2,4,0,
1732,7,1604.1301043322917,100,1,9,6.120124486684799,66,315,9,5,3,
1733,2,2145.701196223887,110,1,4,6.119563189347585,14,378,1,3,2,
1734,6,2915.7643353096337,-20,0,4,5.339278643329938,67,315,6,5,5,
1735,7,2589.519881407457,105,1,12,5.677974157532057,63,313,9,5,8,
1736,8,2220.154692574065,105,1,15,5.89508165816466,93,294,2,5,4,
1737,4,1936.1794604659801,-20,0,48,6.238431452314059,27,364,3,2,2,
1738,2,1256.6769014045992,100,1,4,6.258917999664942,17,379,0,1,1,
1739,3,2209.8465682570995,110,1,4,6.113974506855011,9,379,2,6,2,
1740,5,1698.3887891900465,125,1,17,6.622563823064168,39,345,6,5,3,
1741,5,2028.193893281117,-20,0,5,6.3145098769664765,41,343,4,8,2,
1742,10,2208.130174457622,100,1,11,5.980009679992993,151,222,9,9,7,
1743,6,640.3552748661224,-20,0,3,6.467423005104065,58,326,5,6,3,
1744,9,1686.237929922214,-20,0,17,6.070252182284991,110,265,6,9,8,
1745,10,3343.9651234187386,-20,0,8,5.999804084499677,147,230,12,4,5,
1746,9,-171.91019672316543,-20,0,6,5.833666277527809,109,257,14,10,8,
1747,10,2644.4126347367514,-20,0,7,5.761189107100169,151,219,13,7,8,
1748,8,2666.1021041516883,105,1,18,5.978617905775706,77,298,12,4,7,
1749,8,2410.0397108938864,100,1,27,5.628195374011994,86,292,6,8,6,
1750,8,2600.645050951749,105,1,14,5.950629153847695,80,284,16,10,8,"[3.766218900680542, 2.3068861961364746, 2.7456066608428955, 3.0221033096313477, 2.631103277206421, 21.110910415649414, 2.7412986755371094, 2.34417724609375, 15.579977035522461, 2.657689094543457, 2.4896175861358643, 2.279301881790161, 2.9328277111053467, 2.628544330596924, 1.9599847793579102, 2.7229726314544678, 3.0353307723999023, 16.993793487548828, 1.9810675382614136, 3.401024341583252, 2.630683422088623, 2.221963882446289, 15.928255081176758, 1.906846523284912, 1.787376880645752, 3.056340217590332, 13.873075485229492, 2.0121395587921143, 2.707859516143799, 2.913745403289795, 2.240065097808838, 1.7823705673217773, 2.0683884620666504, 1.733196496963501, 2.262244701385498, 2.212949752807617, 3.1477608680725098, 1.9282252788543701, 3.206666946411133, 16.162519454956055, 3.3104918003082275, 2.106837511062622, 2.478637933731079, 28.128421783447266, 2.521428108215332, 2.5907485485076904, 2.42029070854187, 28.016834259033203, 2.028566837310791, 1.9993884563446045, 3.3923256397247314, 1.9737601280212402, 3.028594732284546, 2.545924425125122, 2.3923826217651367, 2.454972743988037, 2.1958529949188232, 2.0714504718780518, 2.0444211959838867, 13.659871101379395, 2.185269832611084, 43.27714157104492, 28.88191795349121, 2.419322967529297, 2.7835092544555664, 15.437634468078613, 2.407834768295288, 2.647045612335205, 1.551086664199829, 2.0560288429260254, 26.069189071655273, 1.9711834192276, 42.20103454589844, 2.354292631149292, 2.2845592498779297, 3.324657917022705, 2.9261207580566406, 20.043798446655273, 2.1674928665161133, 1.6192474365234375, 2.1857621669769287, 2.3270392417907715, 1.4879369735717773, 2.5147171020507812, 2.1236534118652344, 2.145371913909912, 1.5736973285675049, 24.353561401367188, 2.733713388442993, 2.5545036792755127, 2.0510854721069336, 15.493571281433105, 22.39461898803711, 2.694611072540283, 46.44024658203125, 2.8221864700317383, 2.521026611328125, 3.5637989044189453, 26.890907287597656, 2.8200132846832275, 3.112515926361084, 14.1558198928833, 1.9098050594329834, 1.7688896656036377, 2.404858112335205, 2.5710105895996094, 2.312168598175049, 2.5221023559570312, 3.073486804962158, 2.709564208984375, 2.110422134399414, 2.3123488426208496, 2.841242551803589, 3.070866346359253, 22.21019744873047, 1.8746817111968994, 2.6693692207336426, 16.09812355041504, 20.047714233398438, 2.2053728103637695, 1.926112174987793, 2.645117998123169, 16.371416091918945, 2.745189666748047, 2.2954373359680176, 2.6563076972961426, 2.2562341690063477, 2.8088784217834473, 1.652794361114502, 2.2582945823669434, 34.61457824707031, 24.209875106811523, 3.0976226329803467, 2.1123175621032715, 14.864997863769531, 2.9048843383789062, 3.4014861583709717, 2.724813938140869, 3.0269711017608643, 3.014754295349121, 2.170827865600586, 2.161782741546631, 1.899703860282898, 1.7650246620178223, 2.732635498046875, 1.9086819887161255, 2.1007637977600098, 2.293389320373535, 14.443913459777832, 2.945225715637207, 2.5194251537323, 2.3588695526123047, 2.207075357437134, 2.5729639530181885, 26.807872772216797, 2.215322732925415, 1.4636850357055664, 2.141176700592041, 2.36225962638855, 29.916017532348633, 2.3049826622009277, 2.5298104286193848, 3.8329339027404785, 2.490572929382324, 2.0035948753356934, 13.852754592895508, 19.90212059020996, 1.677556037902832, 2.402752161026001, 2.955716609954834, 34.16389465332031, 2.152122735977173, 2.4663281440734863, 2.0521209239959717, 2.698782444000244, 16.45531463623047, 2.6994190216064453, 33.94911193847656, 16.69310188293457, 2.967857599258423, 2.3290481567382812, 2.5960745811462402, 24.523387908935547, 2.269981861114502, 1.7600218057632446, 1.7123897075653076, 2.5654869079589844, 2.448955535888672, 3.113741397857666, 1.7436095476150513, 24.075634002685547, 2.795382499694824, 2.154121160507202, 3.1042983531951904, 2.9770922660827637, 29.847021102905273, 2.8533804416656494, 3.653712749481201, 15.188920974731445, 1.7264386415481567, 2.3083395957946777, 2.6665005683898926, 2.0676674842834473, 1.950878620147705, 26.79163360595703, 2.4390416145324707, 1.604623794555664, 2.1372551918029785, 2.2880094051361084, 3.395179033279419, 2.7387099266052246, 2.7209372520446777, 1.4862993955612183, 2.822749614715576, 3.074286699295044, 2.236607789993286, 2.3622426986694336, 2.05352783203125, 1.7839272022247314, 2.2604074478149414, 1.276633858680725, 1.9417908191680908, 1.4523026943206787, 3.0709550380706787, 2.5949454307556152, 1.541446328163147, 2.1566948890686035, 1.7171136140823364, 1.772552490234375, 2.0900299549102783, 7.78864860534668, 2.3832478523254395, 2.2473506927490234, 1.571597933769226, 2.343320846557617, 2.302263021469116, 14.023314476013184, 1.5308877229690552, 3.4331765174865723, 16.41446876525879, 33.825523376464844, 2.63378643989563, 2.1072020530700684, 3.3987936973571777, 2.242189407348633, 3.6675221920013428, 3.5679306983947754, 2.8959622383117676, 1.6777904033660889, 15.966574668884277, 1.8722871541976929, 2.6011486053466797, 2.4491641521453857, 3.042811870574951, 3.001319169998169, 2.295072555541992, 2.247237205505371, 1.7848536968231201, 14.193395614624023, 3.247248649597168, 2.5888402462005615, 23.501855850219727, 14.220723152160645, 2.82845401763916, 2.35545015335083, 2.0400142669677734, 2.0567052364349365, 2.1750071048736572, 1.7759883403778076, 2.1845638751983643, 2.8898372650146484, 3.3078722953796387, 17.25872802734375, 2.6691501140594482, 27.44355010986328, 2.82608962059021, 2.2851452827453613, 2.045281410217285, 2.0942704677581787, 1.8771042823791504, 2.111987590789795, 3.2948708534240723, 2.874376058578491, 1.9962173700332642, 2.123953342437744, 13.830290794372559, 2.121948480606079, 21.862159729003906, 3.0040111541748047, 3.1255226135253906, 1.952958583831787, 2.5901060104370117, 2.40071439743042, 2.7224652767181396, 2.957087993621826, 63.30872344970703, 2.6087698936462402, 2.993278741836548, 2.5850138664245605, 3.8246941566467285, 2.0104408264160156, 3.472560405731201, 2.6419825553894043, 15.218438148498535, 2.212509870529175, 2.4501969814300537, 2.4850902557373047, 2.1588680744171143, 1.386514663696289, 2.2954907417297363, 1.4034674167633057, 1.7231433391571045, 2.8174490928649902, 1.7809114456176758, 44.047367095947266, 2.236659288406372, 2.296445608139038, 1.9369258880615234, 51.07239532470703, 2.025739908218384, 27.460981369018555, 2.5873327255249023, 27.196638107299805, 2.4349989891052246, 15.3013916015625, 2.4495699405670166, 2.4009103775024414, 1.8898173570632935, 1.9077770709991455, 2.745995283126831, 1.5607616901397705, 3.682793617248535, 2.1971330642700195, 1.6885430812835693, 1.984020471572876, 16.256628036499023, 3.3123698234558105, 23.864574432373047, 27.53240966796875, 2.6119225025177, 2.4194204807281494, 1.79267156124115, 15.390117645263672, 2.292172431945801, 2.6062872409820557, 2.343813419342041, 2.019148826599121, 1.7499101161956787, 1.8865299224853516, 2.5781455039978027, 2.186333656311035, 2.2683310508728027, 2.450535297393799, 1.7744927406311035, 1.9622690677642822, 1.7276577949523926, 2.3349452018737793, 1.2914323806762695, 2.3496596813201904, 16.030057907104492, 2.285186767578125, 2.5632128715515137, 2.320009708404541, 14.41025161743164, 1.9526054859161377, 2.1677637100219727, 2.3986902236938477, 2.422011137008667, 1.903924822807312, 7.843377113342285, 2.3205173015594482, 2.162860870361328, 2.1091394424438477, 1.9016854763031006, 7.399968147277832, 43.0579719543457, 1.751587152481079, 3.088505268096924, 2.285521984100342, 13.712057113647461, 24.374462127685547, 1.0528658628463745, 2.1412346363067627, 1.7871421575546265, 1.9313477277755737, 27.79214096069336, 2.3792476654052734, 11.696359634399414, 2.291999578475952, 2.4672980308532715, 2.7377567291259766, 1.5440080165863037, 2.162966728210449, 2.1245181560516357, 2.1173136234283447, 2.3289525508880615, 2.4761788845062256, 2.5059471130371094, 2.683260440826416, 32.603729248046875, 2.466247081756592, 2.9055380821228027, 1.4334993362426758, 2.23150897026062, 1.6359727382659912, 1.5336281061172485, 11.482293128967285, 2.6719846725463867, 1.600036859512329, 1.992877721786499, 2.4044036865234375, 16.92621421813965, 1.888389229774475, 2.3162593841552734, 2.4692866802215576, 2.1772327423095703, 2.167401075363159, 1.9147591590881348, 11.503689765930176, 13.605527877807617, 2.36722731590271, 3.9478654861450195, 14.335860252380371, 2.4551515579223633, 2.1400704383850098, 2.2398600578308105, 2.1855268478393555, 7.10493278503418, 2.0628325939178467, 2.0180368423461914, 1.4930963516235352, 2.289377212524414, 29.93091583251953, 25.756683349609375, 1.8643012046813965, 2.596787452697754, 12.181844711303711, 1.8371745347976685, 2.9776713848114014, 1.8264139890670776, 13.869566917419434, 2.0812244415283203, 14.617786407470703, 2.374419689178467, 1.87925386428833, 1.6171475648880005, 2.269076108932495, 2.571647882461548, 1.8819665908813477, 13.622708320617676, 1.5779776573181152, 1.7277063131332397, 2.1191060543060303, 2.0778207778930664, 1.8499997854232788, 1.9119656085968018, 2.3557965755462646, 1.649543046951294, 2.2602334022521973, 1.0805314779281616, 3.4177396297454834, 2.3610544204711914, 1.7261791229248047, 2.4047837257385254, 2.921877861022949, 1.9416218996047974, 1.7280101776123047, 2.339482545852661, 3.0689005851745605, 2.329373359680176, 2.6269352436065674, 2.9500441551208496, 2.597227096557617, 32.72612380981445, 2.814979076385498, 1.9759490489959717, 3.1157784461975098, 2.8259692192077637, 2.372760772705078, 2.889860153198242, 16.256912231445312, 2.52679443359375, 2.95601749420166, 2.144777774810791, 3.3158962726593018, 2.767653465270996, 14.54397201538086, 2.3498175144195557, 33.46048355102539, 2.688528060913086, 2.350456953048706, 1.5155210494995117, 1.9507031440734863, 2.5517091751098633, 2.1568241119384766, 2.150643825531006, 2.229027509689331, 2.9526829719543457, 2.9061384201049805, 2.056349277496338, 32.22779846191406, 1.1927263736724854, 2.435822010040283, 2.0796828269958496, 2.044628620147705, 3.0933027267456055, 43.461669921875, 2.302947998046875, 2.340477466583252, 2.246561050415039, 3.7718300819396973, 2.878105401992798, 2.1119844913482666, 1.5613270998001099, 2.86362886428833, 3.0097670555114746, 2.989278793334961, 2.472095489501953, 1.884125828742981, 3.125431537628174, 2.4059107303619385, 1.8984718322753906, 15.633545875549316, 2.6813442707061768, 2.7636570930480957, 1.5967555046081543, 13.607819557189941, 1.4234209060668945, 1.7575461864471436, 28.49095344543457, 1.4736453294754028, 12.604171752929688, 14.322028160095215, 2.2501680850982666, 1.7612957954406738, 1.8710166215896606, 2.4734039306640625, 15.214621543884277, 2.1455488204956055, 2.865396499633789, 16.496753692626953, 1.7319743633270264, 16.47766876220703, 3.079594135284424, 2.0762948989868164, 16.155424118041992, 2.6484968662261963, 1.6394859552383423, 3.464663028717041, 2.047804832458496, 1.3911995887756348, 1.6008535623550415, 2.7719967365264893, 2.5706090927124023, 1.8810375928878784, 1.477095365524292, 3.0989975929260254, 2.232851505279541, 15.684864044189453, 1.7337133884429932, 1.97732412815094, 13.940025329589844, 2.9824867248535156, 1.9646375179290771, 2.0951879024505615, 16.421070098876953, 2.1611666679382324, 3.090773820877075, 34.00539016723633, 2.2726173400878906, 1.9474495649337769, 2.5173192024230957, 14.65594482421875, 2.4465508460998535, 25.621583938598633, 2.4908199310302734, 16.143529891967773, 2.9027533531188965, 2.068964958190918, 2.200648307800293, 2.9201958179473877, 1.94325852394104, 1.7751269340515137, 2.472869396209717, 2.3072214126586914, 32.293277740478516, 2.229085922241211, 1.7214484214782715, 14.649406433105469, 2.5834617614746094, 15.788211822509766, 2.5074219703674316, 2.6487159729003906, 3.1844019889831543, 2.1376705169677734, 2.541962146759033, 1.8980753421783447, 1.8563928604125977, 2.0737924575805664, 3.3031888008117676]"
